rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Pretty Sturdy and Can Hold A Lot,Have used these for a couple of months and am happy with the purchase. These are pretty sturdy and can hold a lot of groceries/items. They are easy to wipe clean when you get a little spill inside. Better alternative to those bad plastic store bags so get them!,[],B077JBHNNR,B07LDHZFYK,AHO7KKSJ7SJGOFQXHRFN2XR2VSIA,1582635409714,0,True
5.0,Perfect,The perfect size for fresh towels,[],B07YT2K7L6,B0B2FSWF3K,AEG5O67QNROJQ2VYDI6R3ZQSHUAQ,1601143868216,0,True
5.0,Great for the price.,Exactly as pictured. Arrived quickly. Great for the price. Very happy with this purchase!,[],B07JDPB4FR,B09MPZ3TBC,AHDBMUYJ6EMY7J65JVJ3HETAHM3Q,1575333711724,0,True
5.0,Love,Love it,[],B09BL28GC2,B09BL28GC2,AGRROLUZFCVTTLU3DHCDW3MFIOWA,1650521138489,0,True
3.0,"The instructions could have been better, and when you set the alarm","The instructions could have been better, and when you set the alarm, you are basically setting one alarm to go off everyday. To delete the alarm, I had to unplug the unit and take the battery out, there was no easy way to delete the alarm that you set. Also this is made in China, so if you are concerned about the trade deficit, don't buy this. The white light, even when dimed is still bright.  The light projected on the ceiling is awesome.",[],B01N9592CL,B01N9592CL,AE5Q7LY33EPJOFKEULKK4SLKQ6FA,1513732276606,0,True
5.0,Five Stars,"Easy to put together, sturdy, great quality, made me very happy!!",[],B013F0RJE6,B0BX4L9BFJ,AFESDIRTM4T5ULGBPGFWIADXBYUQ,1492191702000,0,True
4.0,My new pink Christmas tree!,The tree was easy to assemble and I’m pleased with its sturdiness to hold a lot and heavy ornaments.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71l9KduOvVL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71l9KduOvVL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71l9KduOvVL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71uTneB-zxL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71uTneB-zxL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71uTneB-zxL._SL256_.jpg'}]",B07KRMG3V3,B07KRMG3V3,AHDIG3MQBTWY6WZ34AI32JW4ZLKA,1639433826688,0,True
5.0,Awesome,"This is the Item my microwave has been missing!  Easy to clean, reduces the clean I have to do to the microwave itself.  I like it so much I gave one to a friend!",[],B07QPBJ6ZV,B07R6TL8D5,AFJYY3X5YTMGGROA23V3EBKPJB2A,1582218077784,0,True
5.0,Cute,"Fun addition to my daughters tree, it’s fun and cute.",[],B08P3KX4Z3,B09DCSJ9RR,AGSVI6MWSMXBNUZLQV2IEWBLVZRQ,1640722599511,0,True
4.0,Large bears,Nice detail 👍<br />Would like to have one more my recipe makes 10-12.,[],B0844RKXQV,B0844RKXQV,AFSUMXW3M7J5ZR37W5ITPGI47DUQ,1584289820371,0,True
5.0,"Holds a lot, very well made",Holds a lot of gift wrap,[],B07K7ZS54V,B09PVSS13Z,AEXL6PDDI7DQCPRN3AYCWVSTKY2A,1577551137395,0,True
5.0,Great value,Better price! Thank you!,[],B07KX5GK9W,B07KX5GK9W,AH4R6QAUFBEBOODFMF7M7T4535RQ,1580916919394,0,True
5.0,Five Stars,It's a really good fan!,[],B012BL7Z5S,B012BL7Z5S,AEWB4V75LNVOVMX3ER42RYZW6HLA,1461541177000,0,True
5.0,Nice presentation,"Love these instead of doilies under cheese, vegie trays.",[],B001HN5G30,B001HN5G30,AEHBJU444AB5AAAWYS3IK322YM7A,1524168101391,0,True
5.0,Beautiful! I love the way it ties the theme ...,Beautiful!  I love the way it ties the theme of our bedroom together!,[],B07417X41D,B07417X41D,AHYMNGHXAADMJ2QO7TYEUVY2WKKQ,1526471374906,0,True
2.0,Graduation,I did not know the stars were orange but it appears nice.,[],B07R6TZ58X,B07R6TZ58X,AEXG3WNWGTZC3BBLUY2CXM7MSW7Q,1571270586217,0,True
5.0,Great Zoodle maker.,"The only negative things I can say about my new Zoodle maker is it doesn’t cook for me or do the dishes. I love how easy it is to use and clean. Oh, and the way it changes the taste for the better when the food is sliced thinly. A m a z I n g!  The zucchini noodles I made were so good with my spaghetti and meatballs and the cucumber ribbons were so tasty and cute in my salad.  With being a diabetic this Zoodle maker is going to help tremendously in keeping my blood sugar levels in check. Thanks for a wonderfully well built product. .",[],B075SLJ42S,B09K115N4X,AHZ342LMBFLXSABE3WKTYKIGDRPQ,1574782495218,0,True
3.0,"Okay, but not thick",Not as thick as it looks in the photo.,[],B002NU6HOI,B0B9B5V1FN,AHPL7QFPOGXZBNGOTKIMIXH6IT7A,1607282950667,1,True
5.0,Looks and works great.,I have it setting on my kitchen counter next to my set of copper kitchen canisters. Fits in perfectly. This is so much better than a plastic bucket.,[],B086S9Q3CP,B08D6ZMS7Y,AF2VRY224TVBRK7ORALCR3UJQUOA,1657322312056,0,True
3.0,I like them I just need larger ones,These are nice Just needed larger ones to hold my husband’s caps I’m sure I can find more uses for them,[],B076VCX4J9,B076VCX4J9,AFCN4CTN3ZVCVLHWVANME45UCHKA,1614961107469,0,True
5.0,Five Stars,Easy care!,[],B074MZ8TWN,B074MZ8TWN,AEO4UGSS4S6AM2YSFQJQYKART6NA,1525123765976,0,True
3.0,not impressed,Not overly impressed. Some bulbs were already broken when arrived,[],B07SJSV94K,B08CMKF87V,AGE7Z7TYMGTQVKDJO7LUZR64GE7Q,1575304859564,0,True
5.0,"Cucharas excelentes ,me encantaron ,brillan mucho y son fuertes","Llegaron en tiempo y me gustaron mucho por su robustez ,tamaño y brillo",[],B08RDK5P3V,B08RDK5P3V,AHKVTU47ZXU52RZXX2LMMXAI4MNQ,1668688228906,1,True
5.0,Five Stars,Beautiful tapestry! Especially for the price. Definitely worth it.,[],B00VQXUVSQ,B087RMLFV6,AH7X4PUEBVSCOEJACGV7YVSD55IQ,1452500339000,0,True
3.0,Thin material,"Material is not as expected, super thin. It wasn’t really worth the money but it’s colorful and does the job",[],B07K4ZYXSX,B09VS6SPNF,AGF6FYL43BM5U2RJ7SU4FFKZ5TUQ,1639213028296,0,True
4.0,Design change,"Great Containers!<br />I purchased these because I thought they were identical to a previous set I got at Costco.  However, the design is not quite identical.",[],B07WT633LV,B07WT633LV,AHRLITR55GOZB3EFTQEMMHKCLLRA,1611763034275,2,True
5.0,Very nice small table,"Very nice table, vagen style, perfect fit .",[],B07WSS6RD3,B07WSS6RD3,AGIVYDWXAAD4J3COLSPBSZT5TWCA,1609900520584,0,True
1.0,Not so good,"[[VIDEOID:559d095db6bf8f909add542d86fbf9c0]] Not so great of a product ,it broke down literally seperated in to two after my 6 use of cutting lobster 😞",[],B0009XYWAC,B0092ZDOA2,AGX2Z5WBGNULR6Q3BE52DHU5WFEA,1621804002472,1,True
2.0,Cool product but broke easily,"The product is cool and worked well for a few months, but the Inside plastic of the cap snapped off easily. It’s unfortunate",[],B00004SPZV,B09MN4KW9C,AEYLLDLW5RC4VLGDVCCFGQFIEE2A,1687486704696,0,True
4.0,good product,good quality<br />So far so good<br />Planning to keep it,[],B01H8T3QPQ,B01H8T3QPQ,AEQ5KK2Q7FFZAFKMRPHRQXOAKG2A,1486417340000,0,True
3.0,Beautiful,"I love the table, it took over a week to be delivered though, It was easy to assemble, to me about 30 mins.",[],B0143ZT49A,B07YBQR82T,AEDNK4WU4SS4OP7UIB5KULE3BTUQ,1574344571803,0,True
1.0,Not what I thought,Looks very different in person,[],B07DJ78PVG,B07DJ78PVG,AGNJUJ6BEQWCNOI3ERJCILEBYP2A,1583967585778,1,True
1.0,2nd time was not a charm,This is the second sofa cover I’ve purchased and was really pleased with the first purchase.  I can’t say the same for the recent purchase.  Only had a few weeks and the seam has completely ripped on one side.,[],B07JLV416K,B07JLV416K,AHCZC4NJ6ZYAQHMK6U26I6YDSJPA,1554683604936,0,True
5.0,Small but look great and nice shades of pink,"Nice shades of pink, smaller than expected.<br />Comes with hooks and already strung on string!","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81y+0cdmQEL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81y+0cdmQEL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81y+0cdmQEL._SL256_.jpg'}]",B07FCZYN5P,B0BPPVTVK5,AEUTKPQGKRP56VLHMNFX2IEDV3NQ,1545546259722,13,True
1.0,Doesn’t warm up,I bought this based on the reviews that it warms up to the needed temperature. I’ve had it plugged in for over an hour and I don’t feel a difference. Disappointed in it.,[],B06XSKQSCC,B06XSKQSCC,AFUPDISKZVBJS7RTQU2DYK23IC2A,1514822235735,1,True
3.0,I would call chair color “Mint Green.”,I bought these dining chairs thinking they were green as they were described.  They actually are a form of green that I would call “mint green.”  They sadly do not look good in my dining room.  I think they are nice enough although I only took one cushion from the box to compare.  I tried to ship them back and found out that it would cost me as much to ship them back to Georgia as to buy them.  The seller was pleasant to work with and refunded me the cost I paid for shipping.  That blunted my disappointment quite a bit.  Of course now I have 6 chairs I cannot use which I will try to sell.,[],B085MQWMV3,B095C2KW1K,AED7LXAPCVVWKT5WFRS2OYJVZHGQ,1604962245835,11,True
4.0,Four Stars,very good.,[],B01DWH67V8,B01DWH67V8,AEDERXRVWYXINAVCEPBRIULSBKFA,1499961548247,0,True
5.0,Five Stars,Much quieter than the old one. The tank holds much more too!,[],B00CM220CK,B09WJJSRFC,AH2Q4LBGT5LYENFSHDSIZQCJNX4A,1427326378000,0,True
5.0,Five Stars,"Arrived on time, as described",[],B01KAYCFJE,B01KAYCF9E,AFVAI4FVAECM5TG2HT5MNRZRA3GQ,1508615954503,0,True
5.0,Great deal from Amazon Warehouse,"Box slightly damaged but product brand new so definitely ""used - like new"".  No odor, no rips. Expanded in less than 24 hours. Also bought cover ""used - like new"" brand new as well. Slept well on our 40 yeat old mattress with this new topper!",[],B01N1NV1HZ,B08X4LFHZK,AEG6UNSIDHAEWLBFEKRCGTXTY6JQ,1644782123192,0,True
5.0,This is a beautiful lightweight quilt set,"This is a beautiful lightweight quilt set.  Bright colors.  I wish the 2 pillow shams at least matched, pattern is off.  Otherwise great set.",[],B01M7XRFNN,B01M7XRFNN,AE3CQDMNS5PLW56GGHMSP7SIXS3Q,1498069227976,1,True
1.0,Waste of money,"These do NOT stick on a painted wall. So far only 2 of them have stuck, the rest just fall off. Waste of money.",[],B08L66QJNL,B08L66QJNL,AEIZOE2V6LOBKEHZZMBUOKWYPC7Q,1611672286290,4,True
5.0,High quality product,"We love love love these decorations! The colors are true to the picture and they are high-quality, some of the responses were saying they were not but they are. Exactly what I was looking for and my daughter loved them. Would definitely recommend.",[],B078J1848F,B078J1848F,AGIVTL2IB6GHXZVHZFGBL6ZSBO2Q,1529759388258,0,True
5.0,... very customer service focused and made sure I was happy with my purchase,Seller was very customer service focused and made sure I was happy with my purchase. My daughter loves her new mug!,[],B07B31HDL1,B0BSR1F2GD,AF6ABD2DDOH6WT46O6NKKXSIVFRA,1527819381565,1,True
5.0,I just love it,I rated this a 5 star for me cause i thought that's what it was worth.and the reason why i like it is cause it's just the perfect size for the space that i needed to put it.and yes i would recommand it to all my family and friends.,[],B002YR6HO0,B002YR6HO0,AEFPTRUT64PVNTFLLOEZLER6HPLQ,1382564073000,1,True
5.0,Wonderful desk,Great for small space.,[],B087WW3ZSV,B09XX9HBDJ,AFSJI7IXYMROKT3SDPSY3FMRZ4LA,1614135504026,0,True
3.0,"Very easy to put together, apart and clean","I had a ball, grabbing all the fruits and sharing with my husband. He don't like many foods, but he LOVED everything I gave him.<br />BUT!! The pulp comes out dripping wet. Dribbling all over the sides of both glasses, all over the counter top. It made a huge mess.<br />I wanted to dehydrate the pulp for later use in stuff, but it was SO wet, I couldn't even pick it up with my hands.",[],B0918NS1FV,B0918NS1FV,AEEDCQOUO64EGGN7E4JYGNYWLJ5A,1639864745946,1,True
1.0,Didn’t last a month,I bought two of these water jugs. One in March and one in May. I discovered they both are cracked on the front lower right side. The cracks are bad enough they were causing water to leak in the refrigerator. Neither of them have been dropped or endured unusually ware and tear. Very disapointed.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1LAARpKRpS._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1LAARpKRpS._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1LAARpKRpS._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1vygHFVjWS._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1vygHFVjWS._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1vygHFVjWS._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1AHnLyJ4IS._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1AHnLyJ4IS._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1AHnLyJ4IS._SL256_.jpg'}]",B07RZJR2LL,B071ZZ6N1M,AGJZWMASOTPA57VXUJ423SMXP33A,1622717386356,1,True
5.0,High Quality!,I'm putting together a section of our guestroom for my grandchildren.  Needed some gender neutral cubes for the shelves.  These were perfect!  Sturdy and colorful!  I'm glad this set came in assorted colors!,[],B076X3XPFP,B076X3XPFP,AEY25ZBOPZCVGAJ7IAPECZ66CSUA,1566494390298,0,True
1.0,No Smell,This product had no smell to it and burnt quickly,[],B08PFRXXRX,B09MNJWWFG,AGGAUNMJ7LJW6SD4BJ6KXS4FML4A,1639918516358,0,True
5.0,Love Nordic ware stuff,"Love Nordic ware stuff, and these are so darn cute! I use them for bath bombs, and they turn out awesome!",[],B008XD85L2,B008XD85L2,AEYNDKNV7OJHXUDCDTDKKJC6IDLQ,1483998586000,1,True
5.0,Awesome product  BUT Don't count on the cookbook and time chart.,The product is great. Much easier clean up. Would highly recommend them. The down would be the promise of cookbook and air fryer cooking times chart with the purchase of the Ninja Air Fryer. Had to go through what seemed like a hundred questions from a text I received from Linda’s Essentials only to be dropped and no way to get back into it….no cookbook. Very Disappointed.,[],B0B2JTJVD4,B0BFG6RFK9,AGPEEQCQGSKD5KBITIXNSNPV7VXA,1678118334181,3,True
4.0,Look authentic,The product was as described. Given as a gift and the recipient was happy with ot,[],B01KEYU47A,B01KEYU47A,AGNYFKCESWDHQDRA4UUKOLGF77TA,1545766532581,0,True
5.0,love it !!,"I hate to sweep or vacuum but I love this Hoover. It's perfect for daily use to tidy up. Lightweight, great pickup, holds charge well, and swivels with little effort.",[],B001PB8EJ2,B001PB8EJ2,AHALNHWLPOWX5TBPULE4Q5AU2NSA,1314726318000,1,True
3.0,Definitely not a comforter,Definitely looks nothing like the picture. It’s super thin and will make your bed look flat. It is super soft but it’s a no for me.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/81McVywHSSL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81McVywHSSL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/81McVywHSSL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/91nFWaC0-KL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91nFWaC0-KL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/91nFWaC0-KL._SL256_.jpg'}]",B07D8W3DRW,B08DHJBLT8,AHELXF44DWGDNE42X5TM5HGWDKJQ,1691961089497,0,True
5.0,CUTE CAT PILLOW!,Very cute pillow for the futon in the room that has become my cats' room. The shipping was fast. No problems and good price!  I buy 18x18 inserts.<br />Have bought many cat pillows and this cat looks great peering out from a few others.  It's on a burlap kind of material (strong) with a well-made zipper.,[],B00S0Z9NQE,B00S0Z9NQE,AGCXG6NPY2GJ7HSEYJ55SSZUEYZA,1510933775139,0,True
5.0,Love these sheets!!,Fit perfect! So soft and cozy. My second set!!,[],B07NVW7N3H,B07NVSS9RK,AGYA4ARFKCE7LLCPWISLORRJ4A3A,1577712870181,0,True
2.0,Incomplete order,Sent without pillow shams.  Missed return window due to moving.  Guess I’m screwed!,[],B088GPPKHQ,B08ZRYLMT1,AGHZ5T6IT4B5DQVCF4HZWHUQJ4KQ,1653356687125,0,True
5.0,Attractive and easy to assemble,I just bought this headboard along with many of the Amazon basics products for bedding and was very happy with my purchase. Are used it in my children’s room and they love it and so far so good! The bed was easy to assemble and my sister-in-law easily did this in an evening then when we needed to adjust the height it was easy to make the change. I highly recommend this for any living situation.,[],B079PQXG9W,B08S5NJ3V6,AHJUG6NKCMUFPPYPE2YGGJLXDQWA,1553014072422,1,True
5.0,Did all the pillows in my house with one pack!,These were a great replacement for my worn out pillow protectors!,[],B07DFSCST1,B07J1Y8JKP,AHLKYZFF7KOK2I5A6F7OEDVBBXGA,1649190135427,0,True
5.0,Great for the price,Really clean an easy to use. Love the blue light and works fast!,[],B07TZ5YHJN,B0C9X1Q8HX,AFDZTI3JS3G7VEA7SABLLL2J6ECQ,1575592263562,0,True
5.0,Good unit,Was looking for this small version of this pan. No one had it locally.,[],B000QRAMMS,B000QRAMMS,AEQSFZZKOMX3LKZOMZ7GNCJLCXTA,1549734507175,0,True
5.0,Great corn cob holders,Best corn holders I have ever owned.  They are larger and better made than most.,[],B0000XOBDE,B0000XOBDE,AFKCGHA5I4GRHOLS6FEKGSUMH6SQ,1442358592000,0,True
3.0,9 mths later...,"I bought this to keep beverages chilled on my desk at work, and so far have liked it.  It has done a really nice job of keeping beverages cool throughout an 8-hour workday.  It can even reasonably cool a beverage in a pinch, especially if that beverage is in a metal container.  Just put the beverage in the holder, roll your finger over the touch-sensitive on/off button on the side, and the cooler turns on and does its thing.<br /><br />HOWEVER, here comes the iffy part of this purchase.  It has been 9 months since I purchased this item, and it is showing signs of wear.  Now when I turn on the device, it has started making a loud screeching noise as if the fan is wearing out.  So far, turning it off and on again takes care of the problem, but it makes me wonder if the item was not made for use 5 days a week, 8 hours a day, which is what I bought it for.<br /><br />So keep that in mind when looking at this item for purchase.  Do you intend to use it as I do throughout the work day/week, or will you use it only part of the time?  Based on the noise it has begun making after 9 months of ownership, I assume that the cooler is not made for long-term heavy every day use.  I will be interested to see how much longer it holds out.  Otherwise, it's been a nice little desktop beverage cooler.",[],B07SF5STBN,B09LH3HNNP,AFV4WBI7HIU2WGK7F4CDMAOAUQWQ,1657027406146,2,True
5.0,Five Stars,great colander,[],B00LH7MIOQ,B00LH7MIOQ,AFDPRFNBJ5A56UKYF6TSAYJXHFMQ,1410044340000,0,True
5.0,Good table,Good table,[],B01HI3CEW8,B09X35JBNB,AEHHUIWDHM42GKGL6UGGY6CZSM3A,1543118286570,0,True
4.0,Nice,Is ok,[],B08LVZ4J96,B08LVZ4J96,AHQFBLCT25NCDEVJUWDZN23JGT4Q,1678146420268,0,True
5.0,Look Great!,I love them on my wall! And the shelves are made of wood which is great because they are lightweight and easy to hang on the wall!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/51ceUUKAHeL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51ceUUKAHeL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/51ceUUKAHeL._SL256_.jpg'}]",B08CGRTD48,B08CGFQZP5,AGXCBMQQASJPTR7FCJOHOIGNTAGQ,1643117808534,0,True
4.0,Great item,"Great item! I bought 2, so when the other dries, I can still vacuum",[],B00K7BQA2E,B00K7BQA2E,AGI6KH6PCJXIMSJ5OQHTHSTJ7APA,1484784863000,1,True
5.0,Perfect,"I needed something to help pour my teas and cold brew without spilling down the edge of the mason jar. These are so versatile and work for so many things. I even drink directly out of them. Super handy, love the carry feature. Highly recommend.",[],B07WTX8TY4,B08H7GT1W4,AEYTKYJYMBIPZ3GLMSIFDZNEDRWQ,1605996132709,0,True
5.0,Five Stars,Exactly what I was looking for,[],B00OJJ2Z88,B00OJJ2Z88,AHHOPT2C6SAQUYVYHY63HXRHJAKA,1488337056000,0,True
5.0,Beautiful,I bought these to make place cards for my bridal shower and they were such a hit! Obsessed. Love these so much!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/81nmbh3V98L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81nmbh3V98L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/81nmbh3V98L._SL256_.jpg'}]",B097PFXDCG,B097PFXDCG,AHYFE6V5AJEJR4I4INFRBZBU5JLQ,1629261963599,0,True
5.0,Time saver and works well,"[[VIDEOID:8802784de5108dbfb5ff05555bbadf8f]] I received it very quickly, right in time for Thanksgiving preparation. I used it for 5 pounds of potato and 4 pounds of sweet potatoes. It handles potato very well. Had some trouble with oddly shaped sweet potato , however if you hold the area of blade which attaches to pole it helped littlebit . Haven’t tried apples yet. I had to manually do the top and bottom. However, it wasn’t big deal and Quick. It was still so much faster than doing it manually and also saved Hand cramp.",[],B000X9EPT0,B000X9EPT0,AGG4Q3JQR4ZKLHMW5KRAKNIMRLOA,1542859691625,1,True
5.0,great purchase,exactly what I needed!,[],B07MVJNXL9,B07MVJNXL9,AE4SBNMWTIZZ3YADIAAPIEJJVE3Q,1666233759563,1,True
5.0,silicone spatulas,This product exceeded my expectations!,[],B09NRNGS3C,B095XG2XQM,AH55VDIULAOZLE5T6M56W7SNGQEA,1665253233792,0,True
5.0,Nice,Looks great!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Kk07peDuL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Kk07peDuL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Kk07peDuL._SL256_.jpg'}]",B00NXZQK12,B0BZ5BN4L1,AHKDER7JUCPHTU52HXZWGXFMWSFQ,1526517405314,0,True
5.0,Great price,Nice and durable,[],B06ZZ3F4LJ,B08J44DXGB,AEHZI6E57ZS6E6DEEMCUOTLOZ27A,1592155322224,0,True
2.0,FIRE,My husband used it first and this happened. He put our silicone liner then the paper liner and it worked fine. But the thought of it catching on fire is on the back of my mind,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71GGs8x5gtL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71GGs8x5gtL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71GGs8x5gtL._SL256_.jpg'}]",B0B69BGDHD,B0B69CQYNV,AHYKFV4IVTI7JF44N6PVSVJ7IUQA,1682945469304,0,True
5.0,Love these vacuum bags!,These are great bags and at an awesome price! My mom bought her 3 bag set at a local vacuum shop and paid more than I did for this pack!!! Great quality have not had any issues. This is my second order and I will keep coming back!,[],B008VEMSRU,B008VEMSRU,AHGFTASVMYU35RM6LB3TT2BQNP7Q,1461440003000,0,True
5.0,Five Stars,Exactly as described. Looks very cute in my farmhouse kitchen! Holds a fair bit of utensils too!,[],B01A6WWYAA,B08W3KLGF1,AEN6J5IG5ZJJAT4MEXXD5KCFPF5A,1533388986580,0,True
2.0,Building it,It’s absurd that I purchased a pleasing looking bread box and I have to put it together. Really?,[],B08GC4DHTS,B09B3J63QH,AEKWKEOL2RECOFOO3NFZVZ7AUB4A,1677490171109,0,True
5.0,Color,"The color in the photo is lighter than the actual chair.  Easy assembly, love it!",[],B06XG61Y95,B06Y2CXZ26,AHF6CZERDZIWEPWHISCF6OB3FCNQ,1545418910299,0,True
4.0,"Good quality, good fit, decent color cover",Takes 2 people to put on but they do conform. Had bright red chairs and can see through slightly if you pay attention but no one else noticed. Everyone asks if I got a new dining set. They are nice looking and fit well.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81h5kUaCSoL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81h5kUaCSoL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81h5kUaCSoL._SL256_.jpg'}]",B075XJVR2L,B01MR27RS5,AEB3CYAWKGT53KDLGEDAPOL3VKYA,1531419244651,0,True
4.0,Good so far,"It came with a dent in the side, but I don't have a lid and don't expect to use it too often, so I just let that go. The times I've used it have been fine. I didn't know what I was getting but it looked like a reasonable deal so I went for it. I'd say it's fine. Just heavy enough and even cooking and no-stick. What else is there except a pricey name brand with celebrity chef endorsement?",[],B000BP7LEW,B000BP7LEW,AGZKGKGKUYP4N7PAW3QMYSSHF3EA,1198570318000,0,True
1.0,Doesn’t Blend Well,Doesn’t blend well at all!!,[],B00QNUCV0I,B09R8FMYL3,AGD7RAQMBG2B33BRVEWV2JPAFM4Q,1658362332847,0,True
5.0,Cutest little jars in America!,Love these jars for my bathroom! Matches my color scheme and absolutely adorable.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71x3s24oDVL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71x3s24oDVL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71x3s24oDVL._SL256_.jpg'}]",B07QXXJNFZ,B07SDB98VQ,AEEA5C6QUHBZUOYZQC6VQGLCVNUA,1576922362348,0,True
5.0,"Perfect fit, easy install, great buy","Fantastic little cover and soft too. Nice that my thighs don’t stick to the chair anymore in this heat wave lol. Easy install and fits perfectly, no sliding, very secure.",[],B07H8ZHHRF,B0871WDSMS,AHNEEJS3LDVJSNXBWJRXNDIFH4ZQ,1563895469843,0,True
5.0,Will buy more!!!,Love! I put this up immediately when I received it!,[],B07DJ2SKR7,B07DJ2SKR7,AGIELC2ZRDLLSAVSIYFR7EPQQD3A,1546736511794,0,True
5.0,Good no matter what the weather.,She loves unicorns and castles.  She had a castle bed and the ensemble matches perfectly.,[],B01NAVX9F0,B01NAVX9F0,AHVGMP7UJ6D37W7OWNBXQCIZZYXQ,1546637187274,0,True
4.0,If you want a wood look not for you,This piece is sturdy  and a great value. The size was perfect. My only complain is that it doesn't really look like wood. I bought it to paint to match my Fireplace console. Painted beautifully and I love it painted.,[],B0B7HXZ2WB,B0B6BV3M2M,AFJJZQEHTMSGZ723NNQET46XGTQA,1671633870868,1,True
1.0,One Star,All of them leaked ; ( so disappointing,[],B00Y1FLKFE,B00Y1FLKFE,AGBUKZOTKXRXJU4ZXZFYOTS75BKQ,1464421341000,0,True
5.0,Rachel Ray Utensils are the Best!,These are my third set of Rachel Ray Utensils. I first ordered the Lazy Spoons and loved them. These spatulas are my new favorites. Easy to clean and keep my new pans from scratching.,[],B000YDTTZA,B07JNJBB9P,AHXZ2VBCLL2GX2AOAJPJTZGK2GLQ,1583524662151,0,True
5.0,I love this grater box,"I love this grater box, I needed to replace my old one. This one is much sturdier, doesn't slide around when grating, because of the rubber bottom, is nice looking and does the job well! I would buy it again. :)",[],B01FNR4REY,B08FKWQS6W,AG25PD6WRQL6Y5WF2EZ3J54CGZDQ,1492105037000,0,True
